sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	Normalize	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	Notes	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
GSM909424	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3633856091	0.4059440328	0.2298426144	0.5091000936	0.4096995084	0.3329502812	0.4703375355	0.5137817795	0.455712155	0.4404894943	0.2807019414	0.9233640177	0.4336775264	0.2983440091	0.5126703177	0.4386667277
GSM909425	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4003109201	0.3852418306	0.2122702297	0.4925968719	0.4412687088	0.3652570408	0.505661312	0.4614579206	0.4687324458	0.4195419639	0.2381201313	0.9443424042	0.419904746	0.3098708559	0.5269483847	0.4394350511
GSM909426	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4432440689	0.4205764057	0.3224417829	0.4775014035	0.4326591348	0.365940747	0.4838149217	0.50910529	0.4997676269	0.4783027117	0.4555398357	0.8938355199	0.5067682745	0.4016291386	0.6305340555	0.4881107278
GSM909427	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4107104576	0.3227611678	0.2802744304	0.5740874605	0.4601634859	0.38810068	0.4506492862	0.5289692131	0.4761037931	0.4499590098	0.4110215009	0.877637746	0.48721578	0.3627813212	0.551631963	0.4688044864
GSM909428	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4581027883	0.415038539	0.2915386555	0.4981283449	0.4795587693	0.3828711101	0.4115408511	0.4803757684	0.5184421644	0.4106322425	0.3731471928	0.8944289388	0.5584001907	0.4175165612	0.5766438975	0.4777577343
GSM909429	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4377881818	0.3679283438	0.2835934474	0.4872349622	0.4867863355	0.4004457519	0.4774903119	0.4874258387	0.5037026097	0.4534518256	0.3785923091	0.8972744029	0.5521742431	0.4132985529	0.568732468	0.4797279723
GSM909430	68	GSM909430,GSM909431,GSM909432,GSM909433	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4916275482	0.4323179973	0.2941345266	0.5451122542	0.4571309741	0.3923513016	0.505819373	0.5395665664	0.5434850759	0.424421577	0.3922800311	0.8942462287	0.5423660875	0.4114744317	0.5960995851	0.4974955706
GSM909431	68	GSM909430,GSM909431,GSM909432,GSM909433	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4714195793	0.3928714739	0.3168584729	0.5543762246	0.5002154438	0.419035692	0.4734970035	0.4793449513	0.5494734689	0.4457958174	0.3820035184	0.8943119856	0.5407132002	0.4198228788	0.5877272978	0.4951644672
GSM909432	68	GSM909430,GSM909431,GSM909432,GSM909433	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3937585503	0.3026238396	0.1640664513	0.5133965694	0.4939275325	0.3349429701	0.3187046465	0.3907777589	0.4521295198	0.3266761503	0.2547130928	0.9150100356	0.4553460908	0.2533052889	0.4890384212	0.4038944612
GSM909433	68	GSM909430,GSM909431,GSM909432,GSM909433	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3831959039	0.3614550433	0.1429871806	0.541925403	0.5096556466	0.3138762954	0.4481598139	0.3564500738	0.4544169039	0.3862091518	0.2628123881	0.9172204662	0.399776112	0.2632716204	0.5264457229	0.4178571817
GSM909434	69	GSM909434,GSM909435,GSM909436,GSM909437	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	56	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3395833118	0.2590065465	0.183957635	0.5275465936	0.3362266601	0.2737033734	0.2183196499	0.3810509365	0.4141742523	0.3141117415	0.2247720298	0.9178806458	0.3672355102	0.2322579054	0.4183801869	0.3605471319
GSM909435	69	GSM909434,GSM909435,GSM909436,GSM909437	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	56	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4067660961	0.350006587	0.2301510432	0.5269611178	0.4870427202	0.37952856	0.3727566854	0.3953786696	0.4842935921	0.4076329527	0.370848515	0.9059859926	0.4893536067	0.2909205828	0.5802948904	0.4451947741
GSM909436	69	GSM909434,GSM909435,GSM909436,GSM909437	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	56	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3968633051	0.2566968097	0.2949488052	0.5858553003	0.4786742382	0.2593867429	0.4024999708	0.4608752162	0.4235813113	0.2949026426	0.3198484966	0.9109083904	0.3886863423	0.2645890734	0.4925050446	0.4153881126
GSM909437	69	GSM909434,GSM909435,GSM909436,GSM909437	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	56	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3414914677	0.233316114	0.1794593777	0.5305480321	0.4285964108	0.1978099364	0.3882941267	0.4264494167	0.4160986859	0.3301489087	0.1957122901	0.924927939	0.3388690472	0.2095517611	0.4501871917	0.372764047
GSM1373408	70	GSM1373408,GSM1373409,GSM1373410	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3484095827	0.6822678979	0.1096390235	0.376748874	0.3685193338	0.4416996679	0.3107680061	0.4000817245	0.281242549	0.385439233	0.4993217594	0.86527862	0.381418515	0.0895419061	0.3765345802	0.3944607515
GSM1373409	70	GSM1373408,GSM1373409,GSM1373410	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4494051642	0.8272157171	0.3669123994	0.3503330435	0.4725617702	0.5659311256	0.2451488049	0.4973872801	0.3387816226	0.4827082081	0.5650190281	0.866957567	0.434199172	0.2974290213	0.3989089847	0.4772599273
GSM1373410	70	GSM1373408,GSM1373409,GSM1373410	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4209647955	0.8122314298	0.4637063887	0.4135912469	0.5629135594	0.5721413119	0.3234362572	0.6072485649	0.3401435357	0.5564234589	0.5887199153	0.8337741549	0.5194284077	0.3213580483	0.5316606065	0.5245161121
GSM1373414	71	GSM1373414,GSM1373415,GSM1373416	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	56	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3836748445	0.7496563454	0.4452186659	0.2814477533	0.360916873	0.4743027467	0.2579200131	0.4392476717	0.3316650956	0.4497090309	0.4379306429	0.8555396932	0.4002768716	0.1276506749	0.3478788068	0.4228690486
GSM1373415	71	GSM1373414,GSM1373415,GSM1373416	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	56	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4459141075	0.8414972445	0.3358064858	0.3182645922	0.4725042333	0.5970768041	0.4138910967	0.5243447298	0.3557994476	0.4433471526	0.5759712382	0.8363312517	0.548755136	0.2628660876	0.4291497333	0.4934346227
GSM1373416	71	GSM1373414,GSM1373415,GSM1373416	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	56	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.2651353919	0.7027344631	0.2264822489	0.2098124639	0.174927324	0.3080940879	0.2417532369	0.4408248404	0.286383864	0.4287772079	0.3930876881	0.8914203549	0.3917124613	0.2062333873	0.3298436116	0.3664815088
GSM1373399	72	GSM1373399,GSM1373400,GSM1373401	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	81-210	84	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4133967528	0.7503841899	0.3164739944	0.4008762825	0.3841138198	0.376683265	0.059082796	0.4258116448	0.3084270677	0.5376996868	0.4595322385	0.8763601194	0.4284308497	0.2283239868	0.4341551151	0.4266501206
GSM1373400	72	GSM1373399,GSM1373400,GSM1373401	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	81-210	84	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.3742111793	0.7407321479	0.2945664515	0.3118931691	0.483503333	0.4663612046	0.1857323928	0.4503052991	0.3131096439	0.5100869627	0.5187369104	0.9130079482	0.3121022208	0.2538693142	0.4363242427	0.4376361613
GSM1373401	72	GSM1373399,GSM1373400,GSM1373401	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	81-210	84	TRAP			Affymetrix 430 2.0	Galloway et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.4120335391	0.7832158271	0.2843186502	0.0748773012	0.3364475812	0.5670530381	0.3486193608	0.4633652796	0.3021187016	0.449379424	0.5595657966	0.8670906682	0.4421688252	0.2701940403	0.4594744795	0.4413281675
GSM874416	73	GSM874416,GSM874418,GSM874420	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	S100a10 positive pyramidal cells	Cortex	Layer 5a corticostriatal	46-80	60	TRAP			Affymetrix 430 2.0	Schmidt et al 2012	They look terrible but we kept them	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4110504047	0.5535588766	0.8336443985	0.4759119503	0.2950614202	0.5601503382	0.3670187884	0.5649460726	0.408575977	0.3448671679	0.2439475566	0.3112750361	0.3940271735	0.4301720316	0.620617587	0.454321652
GSM874418	73	GSM874416,GSM874418,GSM874420	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	S100a10 positive pyramidal cells	Cortex	Layer 5a corticostriatal	46-80	60	TRAP			Affymetrix 430 2.0	Schmidt et al 2012	They look terrible but we kept them	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4354036646	0.5352711492	0.82994002	0.5023884719	0.3399360887	0.6524468344	0.3391791108	0.5219256444	0.4096528816	0.3438029929	0.3580451236	0.3307920927	0.3842447424	0.4099639127	0.6057837493	0.4665850986
GSM874420	73	GSM874416,GSM874418,GSM874420	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	S100a10 positive pyramidal cells	Cortex	Layer 5a corticostriatal	46-80	60	TRAP			Affymetrix 430 2.0	Schmidt et al 2012	They look terrible but we kept them	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.45003986	0.5504127938	0.7926768692	0.5006598699	0.209493821	0.6146515177	0.3480277734	0.5099084483	0.3969775458	0.3784143956	0.2986897793	0.376272424	0.369395944	0.4149852981	0.6231474945	0.455583589
GSM880683	74	GSM880683,GSM880684,GSM880685	Neuron	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic Neurons	Midbrain,Brainstem	Midbrain and brainstem	46-80	63	TRAP			Affymetrix 430 2.0	Dougherty et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.4666636167	0.4372007877	0.3982733563	0.4991828471	0.4726982212	0.727877188	0.5159695315	0.4300026476	0.3925611403	0.4634450523	0.4825736762	0.373719256	0.989574711	0.2926097434	0.4936457333	0.4957331672
GSM880684	74	GSM880683,GSM880684,GSM880685	Neuron	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic Neurons	Midbrain,Brainstem	Midbrain and brainstem	46-80	63	TRAP			Affymetrix 430 2.0	Dougherty et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.3736310633	0.468530484	0.4560058418	0.5282289616	0.5037122465	0.6792624245	0.5215999969	0.4518788392	0.380438287	0.5043005262	0.3770748728	0.4400136983	0.9826665216	0.3043266265	0.409645732	0.4920877415
GSM880685	74	GSM880683,GSM880684,GSM880685	Neuron	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic	Serotonergic Neurons	Midbrain,Brainstem	Midbrain and brainstem	46-80	63	TRAP			Affymetrix 430 2.0	Dougherty et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.3744146912	0.4637999921	0.368681983	0.5097876883	0.4345336729	0.6870820043	0.4547174893	0.4278211316	0.3319429756	0.4712320437	0.4186595685	0.4317848253	0.9878018205	0.3002011244	0.4763773158	0.4759225551
GSM909438	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3895298905	0.5096830857	0.3799828396	0.4446093816	0.459794666	0.3407047033	0.3329453026	0.4364833696	0.4757103231	0.4502817915	0.3687257828	0.5364394647	0.4315356724	0.2283129539	0.4839248731	0.41791094
GSM909439	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3685782029	0.5645163761	0.2858600921	0.4918040067	0.4812541715	0.5031436487	0.3725400076	0.4391579952	0.4984627164	0.4527961134	0.3831897361	0.4637387842	0.4468818839	0.3261194369	0.5255235329	0.4402377803
GSM909440	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3616078779	0.5392323766	0.3806944694	0.4624054082	0.4433566862	0.3988351767	0.433620623	0.3970801668	0.4614849673	0.4510480238	0.3051779119	0.4249961662	0.4337080711	0.2492547082	0.4955142437	0.4158677918
GSM909441	75	GSM909438,GSM909439,GSM909440,GSM909441	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4211608276	0.4583971273	0.2644429644	0.4972592032	0.4195054886	0.3437127241	0.4203221289	0.5161942744	0.4698486604	0.4076972073	0.2658405799	0.4413112654	0.4610058601	0.2664522119	0.507022276	0.4106781866
GSM909442	76	GSM909442,GSM909443,GSM909444	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5846338164	0.6116907479	0.1403615585	0.4890097314	0.4517685944	0.3818789412	0.3864285555	0.3968564398	0.4496787203	0.4598549446	0.1291762893	0.4739376827	0.42075078	0.2299107691	0.5279517388	0.408925954
GSM909443	76	GSM909442,GSM909443,GSM909444	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4854280155	0.5121790932	0.4381865888	0.4534860329	0.4925349599	0.3769109317	0.3438379294	0.4117485053	0.4482863674	0.4123745571	0.2955665499	0.5360862452	0.3854171155	0.2717596764	0.4971205739	0.4240615428
GSM909444	76	GSM909442,GSM909443,GSM909444	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5478089105	0.5947354462	0.2787391574	0.5289106933	0.4930306252	0.294609911	0.3198270537	0.3799379529	0.4375467908	0.3793323688	0.3317853833	0.6025827553	0.4357439296	0.3217618281	0.5388745482	0.4323484903
GSM909445	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.598876173	0.5873514524	0.1796331931	0.4195760091	0.5189928258	0.4339610571	0.495950295	0.4501866615	0.491453768	0.3791111226	0.3105310648	0.5665453775	0.4667768421	0.4784219292	0.5837971589	0.464077662
GSM909446	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6535535318	0.5727005657	0.1841421777	0.4754738032	0.5050743574	0.2492296029	0.3365615563	0.456835532	0.4642190746	0.4258951834	0.2950002086	0.6131183919	0.3944247007	0.2919949982	0.5009113682	0.4279423368
GSM909447	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6470290265	0.5645025234	0.237741266	0.5104889705	0.5012535322	0.2934677939	0.4451286368	0.4640902505	0.4975803711	0.4292702734	0.277002405	0.5110310037	0.4895061137	0.422824153	0.5344194168	0.4550223824
GSM909448	77	GSM909445,GSM909446,GSM909447,GSM909448	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6693520967	0.5670310446	0.2238199806	0.4771346401	0.4998248013	0.2439973151	0.4670857253	0.3944417305	0.5039567063	0.4206683139	0.2843184222	0.560577976	0.4534879237	0.2852096472	0.5676402421	0.4412364377
GSM909449	78	GSM909449,GSM909450,GSM909451	Neuron	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5529985729	0.5803515132	0.2536974106	0.5646716593	0.4884161456	0.3080833853	0.4477614794	0.4278828089	0.4979828011	0.4852855965	0.2436380905	0.5001570761	0.4958813845	0.2845255566	0.5205096074	0.4434562059
